date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SEJ_nlcd81_01,10SEJ,10S,81,2024,4.0,80.0,116
2015-10-01,10SFE_nlcd81_00,10SFE,10S,81,2024,6.0,51.0,119
2015-10-01,10SFE_nlcd81_01,10SFE,10S,81,2024,6.0,21.0,111
2015-10-01,10SFF_nlcd81_00,10SFF,10S,81,2024,4.0,1.0,102
2015-10-01,10SFF_nlcd81_01,10SFF,10S,81,2024,5.0,38.0,89
2015-10-01,10SFG_nlcd81_00,10SFG,10S,81,2024,5.0,36.0,99
2015-10-01,10SFG_nlcd81_01,10SFG,10S,81,2024,4.0,67.0,104
2015-10-01,10SFH_nlcd81_00,10SFH,10S,81,2024,5.0,86.0,123
2015-10-01,10SFH_nlcd81_01,10SFH,10S,81,2024,4.0,103.0,120
2015-10-01,10SFJ_nlcd81_00,10SFJ,10S,81,2024,6.0,80.0,103
2015-10-01,10SFJ_nlcd81_01,10SFJ,10S,81,2024,6.0,78.0,95
2015-10-01,10SGD_nlcd81_00,10SGD,10S,81,2024,5.0,75.0,101
2015-10-01,10SGE_nlcd81_00,10SGE,10S,81,2024,6.0,13.0,121
2015-10-01,10SGF_nlcd81_00,10SGF,10S,81,2024,6.0,77.0,108
2015-10-01,10SGG_nlcd81_00,10SGG,10S,81,2024,5.0,19.0,94
2015-10-01,10SGH_nlcd81_00,10SGH,10S,81,2024,4.0,55.0,90
2015-10-01,10SGJ_nlcd81_00,10SGJ,10S,81,2024,5.0,23.0,79
2015-10-01,10SDJ_nlcd82_00,10SDJ,10S,82,2024,4.0,81.0,109
2015-10-01,10SDJ_nlcd82_01,10SDJ,10S,82,2024,6.0,44.0,86
2015-10-01,10SEG_nlcd82_00,10SEG,10S,82,2024,5.0,40.0,88
2015-10-01,10SEG_nlcd82_01,10SEG,10S,82,2024,5.0,32.0,65
2015-10-01,10SEH_nlcd82_00,10SEH,10S,82,2024,6.0,31.0,96
2015-10-01,10SEH_nlcd82_01,10SEH,10S,82,2024,5.0,8.0,111
