date,point_id,mgrs,nlcd,count,et,eto
2016-03-01,12R_nlcd82_07,12R,82,4.0,37.0,172
2016-03-01,12R_nlcd90_07,12R,90,4.0,106.0,167
2016-03-01,12R_nlcd31_06,12R,31,5.0,22.0,153
2016-03-01,12R_nlcd41_06,12R,41,6.0,85.0,151
2016-03-01,12R_nlcd42_06,12R,42,4.0,91.0,145
2016-03-01,12R_nlcd43_06,12R,43,5.0,106.0,150
2016-03-01,12R_nlcd52_06,12R,52,6.0,12.0,164
2016-03-01,12R_nlcd71_06,12R,71,6.0,37.0,170
2016-03-01,12R_nlcd81_06,12R,81,4.0,78.0,145
2016-03-01,12R_nlcd82_06,12R,82,4.0,21.0,173
2016-03-01,12R_nlcd90_06,12R,90,5.0,90.0,145
2016-03-01,12R_nlcd31_05,12R,31,4.0,13.0,153
2016-03-01,12R_nlcd41_05,12R,41,5.0,74.0,152
2016-03-01,12R_nlcd42_05,12R,42,4.0,82.0,144
2016-03-01,12R_nlcd43_05,12R,43,4.0,90.0,159
2016-03-01,12R_nlcd52_05,12R,52,5.0,23.0,174
2016-03-01,12R_nlcd71_05,12R,71,5.0,27.0,139
2016-03-01,12R_nlcd81_05,12R,81,4.0,102.0,157
2016-03-01,12R_nlcd82_05,12R,82,6.0,144.0,161
2016-03-01,12R_nlcd90_05,12R,90,4.0,86.0,167
2016-03-01,12R_nlcd31_04,12R,31,5.0,38.0,156
2016-03-01,12R_nlcd41_04,12R,41,5.0,97.0,151
2016-03-01,12R_nlcd42_04,12R,42,5.0,34.0,151
2016-03-01,12R_nlcd43_04,12R,43,5.0,99.0,152
2016-03-01,12R_nlcd52_04,12R,52,4.0,50.0,158
2016-03-01,12R_nlcd71_04,12R,71,5.0,63.0,168
2016-03-01,12R_nlcd81_04,12R,81,5.0,55.0,165
2016-03-01,12R_nlcd82_04,12R,82,5.0,15.0,166
2016-03-01,12R_nlcd90_04,12R,90,5.0,100.0,152
2016-03-01,12R_nlcd31_03,12R,31,5.0,41.0,156
2016-03-01,12R_nlcd41_03,12R,41,6.0,85.0,151
2016-03-01,12R_nlcd42_03,12R,42,5.0,75.0,148
2016-03-01,12R_nlcd43_03,12R,43,4.0,48.0,148
2016-03-01,12R_nlcd52_03,12R,52,4.0,23.0,150
2016-03-01,12R_nlcd71_03,12R,71,4.0,14.0,165
2016-03-01,12R_nlcd81_03,12R,81,4.0,66.0,151
2016-03-01,12R_nlcd82_03,12R,82,5.0,137.0,162
2016-03-01,12R_nlcd90_03,12R,90,4.0,70.0,148
2016-03-01,12R_nlcd31_02,12R,31,4.0,11.0,157
2016-03-01,12R_nlcd41_02,12R,41,6.0,116.0,151
2016-03-01,12R_nlcd42_02,12R,42,4.0,89.0,160
2016-03-01,12R_nlcd43_02,12R,43,5.0,100.0,168
2016-03-01,12R_nlcd52_02,12R,52,4.0,32.0,161
2016-03-01,12R_nlcd71_02,12R,71,6.0,44.0,169
2016-03-01,12R_nlcd81_02,12R,81,5.0,38.0,152
2016-03-01,12R_nlcd82_02,12R,82,5.0,43.0,173
2016-03-01,12R_nlcd90_02,12R,90,5.0,93.0,152
2016-03-01,12R_nlcd31_01,12R,31,4.0,17.0,153
2016-03-01,12R_nlcd41_01,12R,41,5.0,81.0,152
2016-03-01,12R_nlcd42_01,12R,42,5.0,57.0,160
2016-03-01,12R_nlcd43_01,12R,43,5.0,119.0,153
2016-03-01,12R_nlcd52_01,12R,52,4.0,9.0,155
2016-03-01,12R_nlcd71_01,12R,71,6.0,24.0,173
2016-03-01,12R_nlcd81_01,12R,81,5.0,53.0,165
2016-03-01,12R_nlcd82_01,12R,82,4.0,45.0,172
2016-03-01,12R_nlcd90_01,12R,90,5.0,28.0,169
2016-03-01,12R_nlcd31_00,12R,31,5.0,13.0,148
2016-03-01,12R_nlcd41_00,12R,41,6.0,91.0,153
2016-03-01,12R_nlcd42_00,12R,42,5.0,63.0,158
2016-03-01,12R_nlcd43_00,12R,43,4.0,30.0,148
2016-03-01,12R_nlcd52_00,12R,52,5.0,70.0,143
2016-03-01,12R_nlcd71_00,12R,71,6.0,28.0,173
2016-03-01,12R_nlcd81_00,12R,81,4.0,68.0,151
2016-03-01,12R_nlcd82_00,12R,82,4.0,25.0,173
2016-03-01,12R_nlcd90_00,12R,90,4.0,92.0,151
2016-04-01,12R_nlcd31_08,12R,31,5.0,27.0,166
2016-04-01,12R_nlcd41_08,12R,41,4.0,116.0,163
2016-04-01,12R_nlcd42_08,12R,42,5.0,82.0,160
2016-04-01,12R_nlcd43_08,12R,43,4.0,86.0,162
2016-04-01,12R_nlcd52_08,12R,52,4.0,44.0,178
2016-04-01,12R_nlcd71_08,12R,71,4.0,21.0,158
2016-04-01,12R_nlcd81_08,12R,81,5.0,105.0,156
2016-04-01,12R_nlcd82_08,12R,82,6.0,61.0,183
2016-04-01,12R_nlcd90_08,12R,90,4.0,133.0,156
2016-04-01,12R_nlcd31_07,12R,31,4.0,21.0,167
2016-04-01,12R_nlcd41_07,12R,41,5.0,120.0,159
2016-04-01,12R_nlcd42_07,12R,42,5.0,78.0,165
2016-04-01,12R_nlcd43_07,12R,43,5.0,66.0,159
2016-04-01,12R_nlcd52_07,12R,52,5.0,33.0,161
2016-04-01,12R_nlcd71_07,12R,71,5.0,37.0,149
2016-04-01,12R_nlcd81_07,12R,81,5.0,42.0,164
2016-04-01,12R_nlcd82_07,12R,82,5.0,25.0,182
2016-04-01,12R_nlcd90_07,12R,90,4.0,137.0,180
2016-04-01,12R_nlcd31_06,12R,31,4.0,21.0,167
2016-04-01,12R_nlcd41_06,12R,41,6.0,117.0,163
2016-04-01,12R_nlcd42_06,12R,42,4.0,89.0,157
2016-04-01,12R_nlcd43_06,12R,43,5.0,132.0,166
2016-04-01,12R_nlcd52_06,12R,52,6.0,14.0,184
2016-04-01,12R_nlcd71_06,12R,71,6.0,19.0,186
2016-04-01,12R_nlcd81_06,12R,81,4.0,84.0,157
2016-04-01,12R_nlcd82_06,12R,82,4.0,32.0,182
2016-04-01,12R_nlcd90_06,12R,90,5.0,117.0,155
2016-04-01,12R_nlcd31_05,12R,31,5.0,32.0,168
2016-04-01,12R_nlcd41_05,12R,41,5.0,111.0,163
2016-04-01,12R_nlcd42_05,12R,42,4.0,72.0,154
2016-04-01,12R_nlcd43_05,12R,43,5.0,140.0,173
2016-04-01,12R_nlcd52_05,12R,52,5.0,40.0,192
2016-04-01,12R_nlcd71_05,12R,71,5.0,39.0,149
2016-04-01,12R_nlcd81_05,12R,81,4.0,109.0,171
2016-04-01,12R_nlcd82_05,12R,82,6.0,185.0,185
2016-04-01,12R_nlcd90_05,12R,90,4.0,104.0,180
2016-04-01,12R_nlcd31_04,12R,31,5.0,54.0,171
2016-04-01,12R_nlcd41_04,12R,41,5.0,145.0,162
2016-04-01,12R_nlcd42_04,12R,42,4.0,30.0,165
2016-04-01,12R_nlcd43_04,12R,43,5.0,120.0,168
2016-04-01,12R_nlcd52_04,12R,52,4.0,54.0,169
2016-04-01,12R_nlcd71_04,12R,71,5.0,69.0,178
2016-04-01,12R_nlcd81_04,12R,81,5.0,62.0,181
2016-04-01,12R_nlcd82_04,12R,82,5.0,17.0,185
2016-04-01,12R_nlcd90_04,12R,90,4.0,133.0,163
2016-04-01,12R_nlcd31_03,12R,31,5.0,65.0,171
2016-04-01,12R_nlcd41_03,12R,41,6.0,117.0,163
2016-04-01,12R_nlcd42_03,12R,42,5.0,83.0,157
2016-04-01,12R_nlcd43_03,12R,43,5.0,46.0,158
2016-04-01,12R_nlcd52_03,12R,52,4.0,28.0,160
2016-04-01,12R_nlcd71_03,12R,71,5.0,24.0,175
2016-04-01,12R_nlcd81_03,12R,81,5.0,87.0,162
2016-04-01,12R_nlcd82_03,12R,82,6.0,154.0,185
2016-04-01,12R_nlcd90_03,12R,90,4.0,71.0,161
2016-04-01,12R_nlcd31_02,12R,31,5.0,26.0,172
2016-04-01,12R_nlcd41_02,12R,41,5.0,153.0,162
2016-04-01,12R_nlcd42_02,12R,42,5.0,93.0,173
2016-04-01,12R_nlcd43_02,12R,43,5.0,138.0,181
2016-04-01,12R_nlcd52_02,12R,52,5.0,43.0,174
2016-04-01,12R_nlcd71_02,12R,71,5.0,53.0,186
2016-04-01,12R_nlcd81_02,12R,81,5.0,33.0,163
2016-04-01,12R_nlcd82_02,12R,82,4.0,41.0,183
2016-04-01,12R_nlcd90_02,12R,90,4.0,127.0,163
2016-04-01,12R_nlcd31_01,12R,31,5.0,38.0,167
2016-04-01,12R_nlcd41_01,12R,41,5.0,121.0,163
2016-04-01,12R_nlcd42_01,12R,42,5.0,65.0,171
2016-04-01,12R_nlcd43_01,12R,43,5.0,161.0,164
2016-04-01,12R_nlcd52_01,12R,52,4.0,10.0,168
2016-04-01,12R_nlcd71_01,12R,71,6.0,10.0,182
2016-04-01,12R_nlcd81_01,12R,81,5.0,61.0,182
2016-04-01,12R_nlcd82_01,12R,82,5.0,31.0,182
2016-04-01,12R_nlcd90_01,12R,90,5.0,27.0,190
2016-04-01,12R_nlcd31_00,12R,31,6.0,17.0,169
2016-04-01,12R_nlcd41_00,12R,41,5.0,114.0,165
2016-04-01,12R_nlcd42_00,12R,42,5.0,54.0,175
2016-04-01,12R_nlcd43_00,12R,43,5.0,51.0,157
2016-04-01,12R_nlcd52_00,12R,52,5.0,89.0,154
2016-04-01,12R_nlcd71_00,12R,71,6.0,11.0,182
2016-04-01,12R_nlcd81_00,12R,81,5.0,92.0,161
2016-04-01,12R_nlcd82_00,12R,82,5.0,97.0,183
2016-04-01,12R_nlcd90_00,12R,90,4.0,126.0,162
2016-05-01,12R_nlcd31_08,12R,31,5.0,42.0,210
2016-05-01,12R_nlcd41_08,12R,41,5.0,174.0,208
2016-05-01,12R_nlcd42_08,12R,42,4.0,86.0,202
2016-05-01,12R_nlcd43_08,12R,43,4.0,78.0,205
2016-05-01,12R_nlcd52_08,12R,52,4.0,35.0,222
2016-05-01,12R_nlcd71_08,12R,71,4.0,7.0,206
2016-05-01,12R_nlcd81_08,12R,81,5.0,150.0,199
2016-05-01,12R_nlcd82_08,12R,82,4.0,49.0,230
2016-05-01,12R_nlcd90_08,12R,90,5.0,169.0,201
2016-05-01,12R_nlcd31_07,12R,31,4.0,22.0,212
2016-05-01,12R_nlcd41_07,12R,41,5.0,155.0,204
2016-05-01,12R_nlcd42_07,12R,42,5.0,88.0,205
2016-05-01,12R_nlcd43_07,12R,43,5.0,70.0,203
2016-05-01,12R_nlcd52_07,12R,52,4.0,40.0,204
2016-05-01,12R_nlcd71_07,12R,71,4.0,28.0,190
2016-05-01,12R_nlcd81_07,12R,81,6.0,91.0,209
2016-05-01,12R_nlcd82_07,12R,82,5.0,41.0,225
2016-05-01,12R_nlcd90_07,12R,90,4.0,163.0,224
2016-05-01,12R_nlcd31_06,12R,31,4.0,22.0,212
2016-05-01,12R_nlcd41_06,12R,41,4.0,172.0,208
2016-05-01,12R_nlcd42_06,12R,42,5.0,100.0,199
2016-05-01,12R_nlcd43_06,12R,43,5.0,159.0,209
2016-05-01,12R_nlcd52_06,12R,52,4.0,3.0,230
2016-05-01,12R_nlcd71_06,12R,71,6.0,14.0,232
2016-05-01,12R_nlcd81_06,12R,81,5.0,110.0,197
2016-05-01,12R_nlcd82_06,12R,82,4.0,107.0,226
2016-05-01,12R_nlcd90_06,12R,90,4.0,153.0,198
2016-05-01,12R_nlcd31_05,12R,31,5.0,31.0,212
2016-05-01,12R_nlcd41_05,12R,41,4.0,185.0,208
2016-05-01,12R_nlcd42_05,12R,42,5.0,90.0,202
2016-05-01,12R_nlcd43_05,12R,43,5.0,182.0,216
2016-05-01,12R_nlcd52_05,12R,52,4.0,41.0,238
2016-05-01,12R_nlcd71_05,12R,71,4.0,20.0,191
2016-05-01,12R_nlcd81_05,12R,81,4.0,151.0,215
2016-05-01,12R_nlcd82_05,12R,82,6.0,87.0,228
2016-05-01,12R_nlcd90_05,12R,90,4.0,130.0,224
2016-05-01,12R_nlcd31_04,12R,31,5.0,50.0,216
2016-05-01,12R_nlcd41_04,12R,41,4.0,214.0,207
2016-05-01,12R_nlcd42_04,12R,42,5.0,53.0,208
2016-05-01,12R_nlcd43_04,12R,43,5.0,152.0,211
2016-05-01,12R_nlcd52_04,12R,52,5.0,70.0,207
2016-05-01,12R_nlcd71_04,12R,71,4.0,64.0,221
2016-05-01,12R_nlcd81_04,12R,81,5.0,78.0,226
2016-05-01,12R_nlcd82_04,12R,82,5.0,15.0,232
2016-05-01,12R_nlcd90_04,12R,90,5.0,194.0,208
2016-05-01,12R_nlcd31_03,12R,31,5.0,66.0,216
2016-05-01,12R_nlcd41_03,12R,41,4.0,172.0,208
2016-05-01,12R_nlcd42_03,12R,42,5.0,93.0,201
2016-05-01,12R_nlcd43_03,12R,43,5.0,50.0,203
2016-05-01,12R_nlcd52_03,12R,52,5.0,27.0,203
2016-05-01,12R_nlcd71_03,12R,71,5.0,15.0,215
2016-05-01,12R_nlcd81_03,12R,81,4.0,128.0,207
2016-05-01,12R_nlcd82_03,12R,82,4.0,214.0,229
2016-05-01,12R_nlcd90_03,12R,90,5.0,102.0,204
2016-05-01,12R_nlcd31_02,12R,31,5.0,25.0,216
2016-05-01,12R_nlcd41_02,12R,41,6.0,208.0,207
2016-05-01,12R_nlcd42_02,12R,42,5.0,105.0,215
2016-05-01,12R_nlcd43_02,12R,43,5.0,186.0,225
2016-05-01,12R_nlcd52_02,12R,52,5.0,57.0,217
2016-05-01,12R_nlcd71_02,12R,71,6.0,27.0,232
2016-05-01,12R_nlcd81_02,12R,81,5.0,31.0,209
2016-05-01,12R_nlcd82_02,12R,82,5.0,79.0,226
2016-05-01,12R_nlcd90_02,12R,90,5.0,193.0,208
2016-05-01,12R_nlcd31_01,12R,31,5.0,37.0,212
2016-05-01,12R_nlcd41_01,12R,41,5.0,161.0,208
2016-05-01,12R_nlcd42_01,12R,42,4.0,67.0,212
2016-05-01,12R_nlcd43_01,12R,43,4.0,205.0,209
2016-05-01,12R_nlcd52_01,12R,52,4.0,11.0,211
2016-05-01,12R_nlcd71_01,12R,71,5.0,5.0,225
2016-05-01,12R_nlcd81_01,12R,81,5.0,83.0,228
2016-05-01,12R_nlcd82_01,12R,82,4.0,76.0,226
2016-05-01,12R_nlcd90_01,12R,90,5.0,49.0,236
2016-05-01,12R_nlcd31_00,12R,31,6.0,11.0,214
2016-05-01,12R_nlcd41_00,12R,41,6.0,170.0,209
2016-05-01,12R_nlcd42_00,12R,42,4.0,45.0,219
2016-05-01,12R_nlcd43_00,12R,43,5.0,63.0,200
2016-05-01,12R_nlcd52_00,12R,52,5.0,114.0,196
2016-05-01,12R_nlcd71_00,12R,71,4.0,3.0,225
2016-05-01,12R_nlcd81_00,12R,81,4.0,145.0,206
2016-05-01,12R_nlcd82_00,12R,82,4.0,112.0,226
2016-05-01,12R_nlcd90_00,12R,90,4.0,159.0,207
2016-06-01,12R_nlcd31_08,12R,31,5.0,36.0,207
2016-06-01,12R_nlcd41_08,12R,41,5.0,155.0,222
2016-06-01,12R_nlcd42_08,12R,42,4.0,111.0,204
2016-06-01,12R_nlcd43_08,12R,43,5.0,69.0,220
2016-06-01,12R_nlcd52_08,12R,52,4.0,36.0,218
2016-06-01,12R_nlcd71_08,12R,71,5.0,60.0,210
2016-06-01,12R_nlcd81_08,12R,81,4.0,136.0,203
2016-06-01,12R_nlcd82_08,12R,82,6.0,40.0,222
2016-06-01,12R_nlcd90_08,12R,90,5.0,151.0,206
2016-06-01,12R_nlcd31_07,12R,31,5.0,41.0,208
2016-06-01,12R_nlcd41_07,12R,41,4.0,137.0,212
2016-06-01,12R_nlcd42_07,12R,42,5.0,108.0,208
2016-06-01,12R_nlcd43_07,12R,43,5.0,59.0,214
2016-06-01,12R_nlcd52_07,12R,52,4.0,27.0,220
2016-06-01,12R_nlcd71_07,12R,71,5.0,34.0,196
2016-06-01,12R_nlcd81_07,12R,81,5.0,119.0,223
2016-06-01,12R_nlcd82_07,12R,82,5.0,24.0,228
2016-06-01,12R_nlcd90_07,12R,90,4.0,186.0,226
2016-06-01,12R_nlcd31_06,12R,31,5.0,41.0,208
2016-06-01,12R_nlcd41_06,12R,41,6.0,163.0,222
2016-06-01,12R_nlcd42_06,12R,42,4.0,93.0,202
2016-06-01,12R_nlcd43_06,12R,43,4.0,143.0,207
2016-06-01,12R_nlcd52_06,12R,52,6.0,18.0,223
2016-06-01,12R_nlcd71_06,12R,71,5.0,22.0,231
2016-06-01,12R_nlcd81_06,12R,81,4.0,113.0,202
2016-06-01,12R_nlcd82_06,12R,82,5.0,63.0,229
2016-06-01,12R_nlcd90_06,12R,90,5.0,158.0,202
2016-06-01,12R_nlcd31_05,12R,31,4.0,36.0,208
2016-06-01,12R_nlcd41_05,12R,41,5.0,194.0,223
2016-06-01,12R_nlcd42_05,12R,42,5.0,74.0,207
2016-06-01,12R_nlcd43_05,12R,43,5.0,175.0,215
2016-06-01,12R_nlcd52_05,12R,52,4.0,50.0,232
2016-06-01,12R_nlcd71_05,12R,71,4.0,33.0,196
2016-06-01,12R_nlcd81_05,12R,81,5.0,142.0,214
2016-06-01,12R_nlcd82_05,12R,82,4.0,32.0,221
2016-06-01,12R_nlcd90_05,12R,90,5.0,150.0,226
2016-06-01,12R_nlcd31_04,12R,31,5.0,45.0,211
2016-06-01,12R_nlcd41_04,12R,41,5.0,177.0,222
2016-06-01,12R_nlcd42_04,12R,42,5.0,45.0,207
2016-06-01,12R_nlcd43_04,12R,43,4.0,137.0,209
2016-06-01,12R_nlcd52_04,12R,52,5.0,74.0,215
2016-06-01,12R_nlcd71_04,12R,71,4.0,70.0,221
2016-06-01,12R_nlcd81_04,12R,81,4.0,95.0,224
2016-06-01,12R_nlcd82_04,12R,82,5.0,42.0,226
2016-06-01,12R_nlcd90_04,12R,90,5.0,182.0,222
2016-06-01,12R_nlcd31_03,12R,31,5.0,45.0,211
2016-06-01,12R_nlcd41_03,12R,41,6.0,163.0,222
2016-06-01,12R_nlcd42_03,12R,42,5.0,76.0,205
2016-06-01,12R_nlcd43_03,12R,43,4.0,42.0,207
2016-06-01,12R_nlcd52_03,12R,52,4.0,32.0,223
2016-06-01,12R_nlcd71_03,12R,71,5.0,12.0,222
2016-06-01,12R_nlcd81_03,12R,81,4.0,143.0,221
2016-06-01,12R_nlcd82_03,12R,82,6.0,205.0,221
2016-06-01,12R_nlcd90_03,12R,90,4.0,69.0,221
2016-06-01,12R_nlcd31_02,12R,31,5.0,19.0,212
2016-06-01,12R_nlcd41_02,12R,41,6.0,196.0,222
2016-06-01,12R_nlcd42_02,12R,42,5.0,113.0,215
2016-06-01,12R_nlcd43_02,12R,43,5.0,181.0,226
2016-06-01,12R_nlcd52_02,12R,52,5.0,53.0,219
2016-06-01,12R_nlcd71_02,12R,71,5.0,24.0,230
2016-06-01,12R_nlcd81_02,12R,81,5.0,29.0,223
2016-06-01,12R_nlcd82_02,12R,82,4.0,49.0,230
2016-06-01,12R_nlcd90_02,12R,90,5.0,175.0,223
2016-06-01,12R_nlcd31_01,12R,31,5.0,39.0,208
2016-06-01,12R_nlcd41_01,12R,41,4.0,175.0,223
2016-06-01,12R_nlcd42_01,12R,42,5.0,82.0,214
2016-06-01,12R_nlcd43_01,12R,43,4.0,177.0,223
2016-06-01,12R_nlcd52_01,12R,52,4.0,13.0,212
2016-06-01,12R_nlcd71_01,12R,71,4.0,4.0,228
2016-06-01,12R_nlcd81_01,12R,81,4.0,92.0,225
2016-06-01,12R_nlcd82_01,12R,82,5.0,65.0,229
2016-06-01,12R_nlcd90_01,12R,90,5.0,89.0,228
2016-06-01,12R_nlcd31_00,12R,31,5.0,15.0,208
2016-06-01,12R_nlcd41_00,12R,41,5.0,146.0,223
2016-06-01,12R_nlcd42_00,12R,42,4.0,46.0,217
2016-06-01,12R_nlcd43_00,12R,43,5.0,53.0,204
2016-06-01,12R_nlcd52_00,12R,52,5.0,103.0,212
2016-06-01,12R_nlcd71_00,12R,71,6.0,13.0,228
2016-06-01,12R_nlcd81_00,12R,81,5.0,152.0,222
2016-06-01,12R_nlcd82_00,12R,82,5.0,59.0,230
2016-06-01,12R_nlcd90_00,12R,90,5.0,146.0,222
2016-07-01,12R_nlcd31_08,12R,31,5.0,38.0,201
2016-07-01,12R_nlcd41_08,12R,41,5.0,164.0,200
2016-07-01,12R_nlcd42_08,12R,42,4.0,120.0,190
2016-07-01,12R_nlcd43_08,12R,43,5.0,98.0,196
2016-07-01,12R_nlcd52_08,12R,52,5.0,78.0,212
2016-07-01,12R_nlcd71_08,12R,71,4.0,97.0,185
2016-07-01,12R_nlcd81_08,12R,81,5.0,149.0,183
2016-07-01,12R_nlcd82_08,12R,82,6.0,100.0,213
2016-07-01,12R_nlcd90_08,12R,90,5.0,140.0,182
2016-07-01,12R_nlcd31_07,12R,31,5.0,58.0,202
2016-07-01,12R_nlcd41_07,12R,41,4.0,153.0,191
2016-07-01,12R_nlcd42_07,12R,42,5.0,93.0,200
2016-07-01,12R_nlcd43_07,12R,43,4.0,84.0,190
2016-07-01,12R_nlcd52_07,12R,52,5.0,47.0,202
2016-07-01,12R_nlcd71_07,12R,71,5.0,39.0,179
2016-07-01,12R_nlcd81_07,12R,81,6.0,164.0,205
2016-07-01,12R_nlcd82_07,12R,82,4.0,63.0,233
2016-07-01,12R_nlcd90_07,12R,90,4.0,200.0,214
2016-07-01,12R_nlcd31_06,12R,31,5.0,58.0,202
2016-07-01,12R_nlcd41_06,12R,41,5.0,169.0,200
2016-07-01,12R_nlcd42_06,12R,42,4.0,110.0,189
2016-07-01,12R_nlcd43_06,12R,43,4.0,148.0,196
2016-07-01,12R_nlcd52_06,12R,52,5.0,55.0,216
2016-07-01,12R_nlcd71_06,12R,71,4.0,40.0,224
2016-07-01,12R_nlcd81_06,12R,81,5.0,116.0,188
2016-07-01,12R_nlcd82_06,12R,82,5.0,161.0,233
2016-07-01,12R_nlcd90_06,12R,90,5.0,166.0,182
2016-07-01,12R_nlcd31_05,12R,31,5.0,35.0,202
2016-07-01,12R_nlcd41_05,12R,41,5.0,204.0,199
2016-07-01,12R_nlcd42_05,12R,42,4.0,105.0,184
2016-07-01,12R_nlcd43_05,12R,43,5.0,178.0,205
2016-07-01,12R_nlcd52_05,12R,52,5.0,79.0,220
2016-07-01,12R_nlcd71_05,12R,71,5.0,49.0,179
2016-07-01,12R_nlcd81_05,12R,81,5.0,163.0,204
2016-07-01,12R_nlcd82_05,12R,82,4.0,63.0,216
2016-07-01,12R_nlcd90_05,12R,90,4.0,161.0,215
2016-07-01,12R_nlcd31_04,12R,31,5.0,58.0,204
2016-07-01,12R_nlcd41_04,12R,41,5.0,189.0,203
2016-07-01,12R_nlcd42_04,12R,42,5.0,76.0,202
2016-07-01,12R_nlcd43_04,12R,43,4.0,137.0,199
2016-07-01,12R_nlcd52_04,12R,52,4.0,88.0,223
2016-07-01,12R_nlcd71_04,12R,71,4.0,86.0,218
2016-07-01,12R_nlcd81_04,12R,81,4.0,114.0,216
2016-07-01,12R_nlcd82_04,12R,82,4.0,56.0,216
2016-07-01,12R_nlcd90_04,12R,90,4.0,181.0,202
2016-07-01,12R_nlcd31_03,12R,31,5.0,58.0,204
2016-07-01,12R_nlcd41_03,12R,41,5.0,169.0,200
2016-07-01,12R_nlcd42_03,12R,42,5.0,114.0,183
2016-07-01,12R_nlcd43_03,12R,43,4.0,88.0,183
2016-07-01,12R_nlcd52_03,12R,52,5.0,31.0,202
2016-07-01,12R_nlcd71_03,12R,71,4.0,29.0,226
2016-07-01,12R_nlcd81_03,12R,81,5.0,167.0,200
2016-07-01,12R_nlcd82_03,12R,82,5.0,154.0,216
2016-07-01,12R_nlcd90_03,12R,90,5.0,99.0,198
2016-07-01,12R_nlcd31_02,12R,31,5.0,33.0,205
2016-07-01,12R_nlcd41_02,12R,41,4.0,214.0,203
2016-07-01,12R_nlcd42_02,12R,42,4.0,103.0,211
2016-07-01,12R_nlcd43_02,12R,43,5.0,193.0,215
2016-07-01,12R_nlcd52_02,12R,52,4.0,84.0,203
2016-07-01,12R_nlcd71_02,12R,71,4.0,38.0,223
2016-07-01,12R_nlcd81_02,12R,81,4.0,77.0,198
2016-07-01,12R_nlcd82_02,12R,82,5.0,160.0,234
2016-07-01,12R_nlcd90_02,12R,90,4.0,174.0,202
2016-07-01,12R_nlcd31_01,12R,31,5.0,40.0,201
2016-07-01,12R_nlcd41_01,12R,41,5.0,178.0,204
2016-07-01,12R_nlcd42_01,12R,42,5.0,84.0,212
2016-07-01,12R_nlcd43_01,12R,43,5.0,192.0,205
2016-07-01,12R_nlcd52_01,12R,52,4.0,54.0,196
2016-07-01,12R_nlcd71_01,12R,71,5.0,23.0,231
2016-07-01,12R_nlcd81_01,12R,81,5.0,104.0,218
2016-07-01,12R_nlcd82_01,12R,82,5.0,147.0,233
2016-07-01,12R_nlcd90_01,12R,90,5.0,122.0,218
2016-07-01,12R_nlcd31_00,12R,31,5.0,32.0,201
2016-07-01,12R_nlcd41_00,12R,41,6.0,179.0,206
2016-07-01,12R_nlcd42_00,12R,42,4.0,66.0,211
2016-07-01,12R_nlcd43_00,12R,43,5.0,61.0,185
2016-07-01,12R_nlcd52_00,12R,52,5.0,129.0,193
2016-07-01,12R_nlcd71_00,12R,71,5.0,36.0,232
2016-07-01,12R_nlcd81_00,12R,81,4.0,151.0,202
2016-07-01,12R_nlcd82_00,12R,82,5.0,178.0,234
2016-07-01,12R_nlcd90_00,12R,90,4.0,141.0,203
2016-08-01,12R_nlcd31_08,12R,31,4.0,54.0,158
2016-08-01,12R_nlcd41_08,12R,41,5.0,168.0,159
2016-08-01,12R_nlcd42_08,12R,42,5.0,109.0,149
2016-08-01,12R_nlcd43_08,12R,43,4.0,134.0,152
2016-08-01,12R_nlcd52_08,12R,52,5.0,97.0,166
2016-08-01,12R_nlcd71_08,12R,71,4.0,110.0,137
2016-08-01,12R_nlcd81_08,12R,81,5.0,137.0,139
2016-08-01,12R_nlcd82_08,12R,82,5.0,102.0,167
2016-08-01,12R_nlcd90_08,12R,90,5.0,122.0,140
2016-08-01,12R_nlcd31_07,12R,31,4.0,71.0,159
2016-08-01,12R_nlcd41_07,12R,41,4.0,137.0,149
2016-08-01,12R_nlcd42_07,12R,42,5.0,92.0,154
2016-08-01,12R_nlcd43_07,12R,43,5.0,105.0,145
2016-08-01,12R_nlcd52_07,12R,52,4.0,88.0,154
2016-08-01,12R_nlcd71_07,12R,71,4.0,80.0,137
2016-08-01,12R_nlcd81_07,12R,81,5.0,151.0,161
2016-08-01,12R_nlcd82_07,12R,82,4.0,72.0,176
2016-08-01,12R_nlcd90_07,12R,90,4.0,172.0,171
2016-08-01,12R_nlcd31_06,12R,31,4.0,71.0,159
2016-08-01,12R_nlcd41_06,12R,41,5.0,150.0,159
2016-08-01,12R_nlcd42_06,12R,42,4.0,117.0,149
2016-08-01,12R_nlcd43_06,12R,43,4.0,138.0,158
2016-08-01,12R_nlcd52_06,12R,52,6.0,69.0,167
2016-08-01,12R_nlcd71_06,12R,71,6.0,50.0,171
2016-08-01,12R_nlcd81_06,12R,81,5.0,114.0,146
2016-08-01,12R_nlcd82_06,12R,82,5.0,167.0,177
2016-08-01,12R_nlcd90_06,12R,90,5.0,137.0,138
2016-08-01,12R_nlcd31_05,12R,31,5.0,43.0,159
2016-08-01,12R_nlcd41_05,12R,41,4.0,170.0,158
2016-08-01,12R_nlcd42_05,12R,42,4.0,115.0,142
2016-08-01,12R_nlcd43_05,12R,43,4.0,156.0,165
2016-08-01,12R_nlcd52_05,12R,52,4.0,57.0,173
2016-08-01,12R_nlcd71_05,12R,71,4.0,103.0,137
2016-08-01,12R_nlcd81_05,12R,81,4.0,143.0,164
