date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,19TCG_nlcd82_01,19TCG,19T,82,2024,5.0,35.0,48
2015-10-01,19TCH_nlcd82_00,19TCH,19T,82,2024,6.0,41.0,46
2015-10-01,19TCH_nlcd82_01,19TCH,19T,82,2024,6.0,42.0,48
2015-10-01,19TCJ_nlcd82_00,19TCJ,19T,82,2024,6.0,27.0,41
2015-10-01,19TCJ_nlcd82_01,19TCJ,19T,82,2024,6.0,26.0,41
2015-10-01,19TCK_nlcd82_00,19TCK,19T,82,2024,5.0,29.0,41
2015-10-01,19TCK_nlcd82_01,19TCK,19T,82,2024,6.0,34.0,41
2015-10-01,19TDJ_nlcd82_00,19TDJ,19T,82,2024,5.0,34.0,43
2015-10-01,19TDJ_nlcd82_01,19TDJ,19T,82,2024,6.0,37.0,44
2015-10-01,19TDK_nlcd82_00,19TDK,19T,82,2024,4.0,24.0,40
2015-10-01,19TDK_nlcd82_01,19TDK,19T,82,2024,6.0,32.0,38
2015-10-01,19TDL_nlcd82_00,19TDL,19T,82,2024,6.0,40.0,39
2015-10-01,19TDL_nlcd82_01,19TDL,19T,82,2024,4.0,24.0,39
2015-10-01,19TDM_nlcd82_00,19TDM,19T,82,2024,4.0,29.0,31
2015-10-01,19TDM_nlcd82_01,19TDM,19T,82,2024,5.0,28.0,29
2015-10-01,19TEK_nlcd82_00,19TEK,19T,82,2024,6.0,29.0,39
2015-10-01,19TEK_nlcd82_01,19TEK,19T,82,2024,6.0,26.0,39
2015-10-01,19TEL_nlcd82_00,19TEL,19T,82,2024,5.0,25.0,38
2015-10-01,19TEL_nlcd82_01,19TEL,19T,82,2024,5.0,17.0,39
2015-10-01,19TEM_nlcd82_00,19TEM,19T,82,2024,5.0,32.0,29
2015-10-01,19TEM_nlcd82_01,19TEM,19T,82,2024,6.0,19.0,30
2015-10-01,19TFK_nlcd82_00,19TFK,19T,82,2024,6.0,30.0,39
2015-10-01,19TFK_nlcd82_01,19TFK,19T,82,2024,6.0,26.0,38
2015-10-01,19TBG_nlcd90_00,19TBG,19T,90,2024,4.0,45.0,56
2015-10-01,19TBH_nlcd90_00,19TBH,19T,90,2024,4.0,52.0,49
2015-10-01,19TBJ_nlcd90_00,19TBJ,19T,90,2024,4.0,39.0,45
2015-10-01,19TBK_nlcd90_00,19TBK,19T,90,2024,6.0,40.0,38
2015-10-01,19TCG_nlcd90_00,19TCG,19T,90,2024,5.0,47.0,44
2015-10-01,19TCG_nlcd90_01,19TCG,19T,90,2024,5.0,52.0,52
2015-10-01,19TCH_nlcd90_00,19TCH,19T,90,2024,4.0,49.0,46
